year,province_name,avg_temperature,min_temperature,max_temperature,surface_temperature,wet_bulb_temperature,precipitation,solar_radiation,relative_humidity,wind_speed,surface_pressure
2013,Bac Ninh,23.099230769230772,3.03,37.01,23.20384615384615,21.503846153846155,5.365384615384615,13.018461538461539,83.27307692307691,2.17,100.81692307692308
2014,Bac Ninh,23.336153846153845,3.47,35.73,23.43769230769231,21.77769230769231,3.9107692307692306,12.707692307692307,83.59384615384616,2.0846153846153848,100.83846153846154
2015,Bac Ninh,24.174615384615382,6.0,38.02,24.37846153846154,22.532307692307693,4.395384615384615,13.376923076923077,83.08,2.1746153846153846,100.85307692307691
2016,Bac Ninh,23.534615384615385,2.94,35.89,23.66923076923077,21.9,4.6230769230769235,13.625384615384615,82.94615384615385,2.0938461538461537,100.82692307692308
2017,Bac Ninh,23.653846153846153,2.97,38.84,23.833846153846157,22.03846153846154,5.573846153846154,12.688461538461537,83.25153846153846,2.106153846153846,100.87307692307692
2018,Bac Ninh,23.52076923076923,3.33,35.89,23.660769230769233,21.949230769230766,5.292307692307692,13.11153846153846,83.56615384615384,2.117692307692308,100.80461538461539
2019,Bac Ninh,24.349230769230772,4.54,36.78,24.428461538461537,22.846923076923076,4.1692307692307695,13.039230769230768,84.26153846153846,2.086923076923077,100.78999999999999
2020,Bac Ninh,23.73769230769231,4.52,37.05,23.856153846153845,22.256923076923076,5.153076923076923,12.989230769230769,84.35,2.3853846153846154,100.86769230769231
2021,Bac Ninh,23.706153846153846,3.27,36.03,23.77076923076923,22.124615384615385,4.9338461538461535,13.395384615384614,83.39230769230768,2.1923076923076925,100.84538461538462
2022,Bac Ninh,23.23076923076923,4.92,35.3,23.318461538461538,21.72307692307692,5.742307692307692,13.376923076923077,84.06230769230768,2.163076923076923,100.84153846153846
2023,Bac Ninh,24.179230769230767,3.68,39.17,24.301538461538463,22.47923076923077,4.326153846153846,13.384615384615385,82.50615384615384,2.120769230769231,100.83846153846154
2024,Bac Ninh,24.353076923076927,4.04,38.94,24.463846153846152,22.720769230769232,6.249230769230769,12.793846153846154,83.09307692307692,2.2630769230769228,100.7976923076923
1995,Ben Tre,27.048461538461538,21.79,30.9,27.701538461538462,25.39923076923077,5.253076923076923,19.63153846153846,82.34153846153846,4.89,100.94538461538461
1996,Ben Tre,26.883846153846154,22.05,31.4,27.634615384615383,25.341538461538462,5.78923076923077,18.8,83.31461538461538,4.6523076923076925,100.90230769230769
1997,Ben Tre,27.225384615384616,21.88,30.92,27.87230769230769,25.56692307692308,5.3076923076923075,19.46923076923077,82.25923076923075,5.000769230769231,101.04846153846155
1998,Ben Tre,27.70923076923077,21.88,31.83,28.464615384615385,26.08076923076923,6.090769230769231,19.240000000000002,82.61615384615385,4.621538461538462,100.94307692307692
1999,Ben Tre,26.915384615384614,21.04,30.97,27.49230769230769,25.486923076923077,6.2700000000000005,18.346923076923076,84.45769230769231,4.553846153846154,100.86769230769231
2000,Ben Tre,26.994615384615386,23.33,30.51,27.585384615384616,25.536923076923078,5.6353846153846145,18.259999999999998,84.18076923076923,4.702307692307692,100.8423076923077
2001,Ben Tre,27.24923076923077,23.0,32.99,27.904615384615383,25.67615384615385,4.608461538461539,18.994615384615386,83.08153846153846,4.888461538461538,100.89384615384614
2002,Ben Tre,27.293076923076924,23.22,32.39,27.908461538461538,25.64,4.030769230769231,19.653846153846153,82.33461538461538,5.285384615384615,100.98076923076923
2003,Ben Tre,27.307692307692307,23.15,31.36,27.954615384615384,25.646153846153844,4.444615384615385,19.086923076923078,82.21846153846153,5.096153846153846,100.97923076923077
2004,Ben Tre,27.096923076923076,23.33,32.03,27.650769230769228,25.414615384615384,3.968461538461538,19.292307692307695,81.99538461538462,5.25,100.99000000000001
2005,Ben Tre,27.25846153846154,22.14,31.12,27.905384615384612,25.626923076923074,4.108461538461539,18.79769230769231,82.50692307692307,5.09,100.96538461538461
2006,Ben Tre,27.315384615384616,23.08,30.71,27.962307692307693,25.734615384615385,4.141538461538461,18.65076923076923,82.98846153846154,5.0600000000000005,100.94307692307692
2007,Ben Tre,27.17076923076923,22.49,31.0,27.803076923076922,25.597692307692306,5.017692307692308,18.38153846153846,83.06153846153846,4.834615384615384,100.91076923076925
2008,Ben Tre,27.12,23.33,31.28,27.68769230769231,25.517692307692307,4.429230769230769,18.096923076923076,82.7523076923077,4.866153846153846,100.89923076923077
2009,Ben Tre,27.302307692307693,21.88,32.43,27.813076923076924,25.726923076923075,4.146153846153846,18.37923076923077,83.02615384615385,4.934615384615385,100.91076923076922
2010,Ben Tre,27.740000000000002,23.89,32.79,28.467692307692307,25.978461538461538,4.4946153846153845,18.736923076923077,81.31,4.432307692307692,100.93615384615386
2011,Ben Tre,27.10076923076923,22.98,32.0,27.543846153846154,25.484615384615385,4.178461538461539,18.243076923076924,82.62538461538462,5.033076923076924,100.89153846153846
2012,Ben Tre,27.384615384615383,24.28,31.64,27.835384615384616,25.858461538461537,4.462307692307692,18.41846153846154,83.56076923076922,4.981538461538462,100.88538461538461
2013,Ben Tre,27.48,23.26,32.25,28.063076923076924,25.767692307692307,3.9523076923076923,17.962307692307693,81.70076923076924,4.876153846153846,100.91923076923078
2014,Ben Tre,27.51230769230769,21.95,32.35,28.192307692307693,25.664615384615384,3.3646153846153846,18.955384615384617,80.46384615384615,4.75076923076923,100.98615384615384
2015,Ben Tre,27.68769230769231,22.83,32.28,28.286153846153848,25.815384615384616,2.960769230769231,19.77,80.27230769230769,5.142307692307692,101.05307692307693
2016,Ben Tre,27.74076923076923,22.46,32.31,28.42076923076923,26.07384615384615,4.313076923076923,18.613846153846154,82.26307692307692,4.986923076923077,100.96692307692307
2017,Ben Tre,27.583846153846153,21.58,31.9,28.233846153846155,25.97846153846154,4.555384615384615,18.087692307692308,82.74,4.687692307692307,100.94307692307692
2018,Ben Tre,27.419999999999998,22.65,31.21,28.023846153846154,25.83076923076923,4.619230769230769,18.48,82.91846153846154,5.073076923076924,100.95076923076923
2019,Ben Tre,27.818461538461538,23.26,32.86,28.485384615384614,26.091538461538462,4.688461538461539,18.96,81.59846153846154,5.061538461538461,101.00153846153846
2020,Ben Tre,27.753076923076925,22.26,32.85,28.533846153846152,26.02769230769231,6.363076923076923,18.79153846153846,81.64230769230768,4.702307692307692,100.9546153846154
2021,Ben Tre,27.400769230769228,22.33,31.08,28.113846153846154,25.78846153846154,5.1523076923076925,18.392307692307693,82.65923076923076,4.787692307692308,100.94076923076923
2022,Ben Tre,27.590769230769233,23.89,31.01,28.215384615384615,25.996923076923075,5.277692307692307,17.93769230769231,82.86076923076924,4.53923076923077,100.88076923076923
2023,Ben Tre,27.902307692307694,23.29,32.59,28.403846153846153,26.292307692307695,5.276153846153846,18.054615384615385,82.7976923076923,4.741538461538462,100.95076923076924
2024,Ben Tre,28.24076923076923,22.81,32.59,28.88153846153846,26.565384615384616,5.159230769230769,18.29769230769231,82.21000000000001,4.747692307692308,100.9276923076923
1995,Binh Dinh,23.393846153846155,11.78,36.22,23.338461538461537,21.733846153846155,4.72076923076923,18.113076923076925,83.86999999999999,0.07692307692307693,96.19384615384615
1996,Binh Dinh,23.31230769230769,10.66,37.11,23.273076923076925,21.786153846153848,6.714615384615385,17.502307692307692,84.9923076923077,0.07384615384615384,96.13923076923076
1997,Binh Dinh,23.74846153846154,12.41,35.29,23.699230769230773,22.02769230769231,2.713076923076923,18.424615384615382,83.30153846153847,0.07615384615384616,96.24
1998,Binh Dinh,24.700000000000003,14.41,38.75,24.656153846153845,22.846923076923076,7.471538461538462,18.583076923076923,82.79230769230769,0.07307692307692308,96.16923076923078
1999,Binh Dinh,23.513076923076923,10.59,35.17,23.476923076923075,22.161538461538463,5.277692307692307,16.75,86.47384615384615,0.07307692307692307,96.09
2000,Binh Dinh,23.74153846153846,14.06,36.36,23.692307692307693,22.159230769230767,3.7853846153846153,17.002307692307692,84.48692307692308,0.07615384615384616,96.0653846153846
2001,Binh Dinh,24.220000000000002,13.25,38.5,24.185384615384617,22.35923076923077,2.4815384615384612,17.35,82.19384615384615,0.07153846153846154,96.09923076923077
2002,Binh Dinh,24.68,12.69,38.55,24.64230769230769,22.34384615384615,3.117692307692308,17.373846153846152,78.60384615384615,0.07384615384615384,96.18076923076923
2003,Binh Dinh,24.253846153846155,12.99,39.31,24.21846153846154,22.171538461538464,3.029230769230769,17.87076923076923,80.51461538461538,0.07384615384615385,96.20384615384616
2004,Binh Dinh,24.182307692307692,12.84,36.94,24.152307692307694,21.88153846153846,2.0015384615384617,17.88153846153846,78.64769230769231,0.07307692307692308,96.21538461538461
2005,Binh Dinh,24.916923076923077,13.76,39.88,24.876153846153844,22.29153846153846,3.703076923076923,17.01076923076923,76.40538461538462,0.07384615384615385,96.16307692307691
2006,Binh Dinh,24.35,14.18,37.6,24.307692307692307,22.273846153846154,1.8361538461538462,17.655384615384612,80.46076923076923,0.07384615384615385,96.15307692307692
2007,Binh Dinh,24.58230769230769,12.43,40.03,24.556923076923077,22.25923076923077,3.6276923076923078,16.872307692307693,78.58615384615385,0.07153846153846154,96.12846153846155
2008,Binh Dinh,23.816153846153846,14.09,36.59,23.795384615384613,21.99153846153846,3.8515384615384614,16.696153846153848,82.49538461538462,0.07076923076923078,96.13923076923076
2009,Binh Dinh,23.883076923076924,13.67,38.35,23.837692307692308,22.177692307692308,3.7823076923076924,17.08230769230769,83.45846153846153,0.07692307692307693,96.10538461538462
2010,Binh Dinh,24.665384615384614,13.19,39.73,24.62769230769231,22.549999999999997,4.205384615384616,17.733076923076922,80.4676923076923,0.07076923076923078,96.16384615384617
2011,Binh Dinh,23.819230769230767,13.63,37.57,23.793076923076924,21.856153846153845,2.6599999999999997,16.49923076923077,81.31923076923077,0.07076923076923078,96.11923076923077
2012,Binh Dinh,24.75769230769231,14.5,36.79,24.72307692307692,22.588461538461537,2.166153846153846,17.373076923076923,79.67615384615384,0.06769230769230769,96.07692307692308
2013,Binh Dinh,24.403076923076924,13.14,40.72,24.38,22.192307692307693,3.012307692307692,16.863846153846154,79.47615384615385,0.06769230769230769,96.13615384615385
2014,Binh Dinh,24.846923076923076,12.45,38.57,24.793846153846154,22.199230769230773,2.2476923076923074,17.943846153846156,76.17615384615384,0.07384615384615384,96.19
2015,Binh Dinh,25.064615384615383,10.97,38.93,25.026153846153843,22.373846153846156,1.906923076923077,18.728461538461538,76.0646153846154,0.07,96.25615384615384
2016,Binh Dinh,24.663076923076922,12.92,41.3,24.623076923076926,22.73846153846154,6.595384615384615,17.388461538461538,82.4976923076923,0.07230769230769231,96.1723076923077
2017,Binh Dinh,23.85230769230769,12.44,37.7,23.802307692307693,22.536153846153848,6.485384615384616,17.06153846153846,86.97846153846154,0.07461538461538463,96.17692307692307
2018,Binh Dinh,23.570769230769233,9.86,35.93,23.52769230769231,22.14923076923077,6.089230769230769,17.35153846153846,86.01153846153846,0.07846153846153846,96.1676923076923
2019,Binh Dinh,23.956153846153846,13.17,36.48,23.912307692307692,22.485384615384614,5.773846153846154,18.25307692307692,85.63076923076923,0.07461538461538463,96.19769230769231
2020,Binh Dinh,24.055384615384618,12.31,38.27,24.00923076923077,22.470000000000002,5.875384615384615,18.063076923076924,84.84538461538462,0.0776923076923077,96.18923076923078
2021,Binh Dinh,23.733846153846155,10.76,37.65,23.70307692307692,22.24153846153846,7.116923076923077,17.263076923076923,85.52384615384615,0.07461538461538461,96.16538461538462
2022,Binh Dinh,23.68846153846154,13.95,35.42,23.64846153846154,22.39076923076923,6.798461538461538,16.88923076923077,87.07923076923076,0.07230769230769231,96.12538461538462
2023,Binh Dinh,24.177692307692308,13.09,37.04,24.13153846153846,22.85307692307692,6.202307692307692,16.782307692307693,86.93846153846154,0.07076923076923078,96.18307692307692
2024,Binh Dinh,24.54769230769231,15.8,40.38,24.50153846153846,23.037692307692307,6.197692307692307,17.255384615384614,85.51307692307692,0.07076923076923078,96.16615384615385
1995,Binh Duong,27.09384615384615,12.98,41.86,27.896153846153844,24.17076923076923,4.428461538461539,19.642307692307693,75.13076923076923,1.5046153846153845,99.61076923076924
1996,Binh Duong,26.506923076923076,13.05,41.46,27.03076923076923,24.16923076923077,4.726923076923077,19.029230769230768,78.89923076923077,1.4084615384615384,99.57538461538462
1997,Binh Duong,26.301538461538463,13.41,39.71,26.623076923076926,24.218461538461536,4.2130769230769225,19.64923076923077,80.34846153846154,1.3715384615384616,99.72307692307693
1998,Binh Duong,27.67076923076923,17.63,42.88,28.408461538461538,24.93846153846154,5.924615384615384,19.40076923076923,76.80923076923077,1.5215384615384617,99.60923076923078
1999,Binh Duong,25.70307692307692,13.23,38.07,25.86,24.201538461538462,5.069999999999999,18.84,84.88000000000001,1.386153846153846,99.55538461538461
2000,Binh Duong,26.272307692307695,16.38,40.03,26.566153846153846,24.423846153846153,5.139230769230769,18.386923076923075,82.12769230769231,1.359230769230769,99.52230769230769
2001,Binh Duong,26.608461538461537,15.48,41.4,26.963846153846156,24.466153846153848,3.602307692307692,19.029999999999998,79.9223076923077,1.4384615384615385,99.56461538461538
2002,Binh Duong,27.506923076923076,16.11,41.09,28.283076923076923,24.448461538461537,2.918461538461538,19.565384615384616,73.52384615384616,1.5015384615384615,99.63923076923076
2003,Binh Duong,27.345384615384617,16.38,41.64,28.056923076923077,24.436153846153847,3.1784615384615384,19.66846153846154,74.61,1.4769230769230768,99.64
2004,Binh Duong,27.43,17.57,41.71,28.21076923076923,24.364615384615384,3.4707692307692306,19.51846153846154,73.42923076923077,1.5138461538461538,99.6453846153846
2005,Binh Duong,27.46153846153846,16.25,42.27,28.246153846153845,24.46076923076923,3.18,18.696923076923078,74.48384615384614,1.5515384615384613,99.62307692307692
2006,Binh Duong,27.16923076923077,15.83,41.35,27.764615384615386,24.61,3.3623076923076924,19.21846153846154,77.05,1.4815384615384615,99.60846153846154
2007,Binh Duong,27.19076923076923,13.98,41.87,27.823076923076922,24.45307692307692,4.016923076923077,18.622307692307693,76.04692307692308,1.4507692307692308,99.57384615384616
2008,Binh Duong,26.652307692307694,17.13,41.33,27.080000000000002,24.327692307692306,3.5869230769230773,18.435384615384613,78.52461538461537,1.389230769230769,99.57384615384616
2009,Binh Duong,26.753846153846155,14.09,40.27,27.18846153846154,24.422307692307694,3.417692307692308,18.61076923076923,78.49153846153845,1.4569230769230768,99.57846153846154
2010,Binh Duong,27.814615384615387,17.6,42.77,28.63076923076923,24.82923076923077,3.6523076923076925,19.071538461538463,74.20461538461538,1.4530769230769232,99.60230769230769
2011,Binh Duong,26.470769230769232,15.9,40.03,26.806153846153848,24.25,3.5930769230769233,18.317692307692308,79.1723076923077,1.356153846153846,99.5646153846154
2012,Binh Duong,26.783076923076923,19.3,39.61,27.154615384615383,24.70230769230769,3.9476923076923076,18.939230769230768,80.31615384615385,1.426923076923077,99.5576923076923
2013,Binh Duong,27.799999999999997,16.66,41.43,28.62846153846154,24.537692307692307,2.207692307692308,18.666153846153847,71.54384615384616,1.5184615384615383,99.57846153846154
2014,Binh Duong,28.092307692307692,15.47,41.72,29.14846153846154,24.473846153846157,2.3276923076923075,19.336153846153845,69.28076923076922,1.5346153846153845,99.64307692307693
2015,Binh Duong,28.573076923076922,17.14,41.64,29.743846153846157,24.62076923076923,2.059230769230769,20.0,67.16846153846154,1.573846153846154,99.69999999999999
2016,Binh Duong,28.24846153846154,15.79,42.44,29.14923076923077,25.005384615384614,3.1538461538461537,18.875384615384615,72.52846153846154,1.6007692307692307,99.61769230769231
2017,Binh Duong,27.272307692307695,15.61,41.7,27.826153846153847,24.782307692307693,3.4323076923076923,18.456923076923076,77.49923076923076,1.4015384615384614,99.61307692307693
2018,Binh Duong,27.31,15.06,42.81,27.89692307692308,24.716923076923077,4.093846153846154,18.89,76.92076923076924,1.3838461538461537,99.61769230769231
2019,Binh Duong,27.313846153846153,15.5,41.63,27.868461538461535,24.74923076923077,4.309230769230769,19.52230769230769,77.12307692307692,1.4215384615384616,99.67076923076924
