year,region_level,region_name,commodity,season,area_thousand_ha,yield_ta_per_ha,production_thousand_tonnes
1996,1,Ha Giang,cassava,annual,4.5,,23.0
1996,1,Ha Giang,maize,annual,38.0,14.1,53.7
1996,1,Ha Giang,rice,main_rainy,23.9,29.9,71.4
1996,1,Ha Giang,rice,winter_spring,6.0,29.3,17.6
1996,1,Ha Giang,sweet_potato,annual,1.2,,2.5
1996,1,Ha Nam,maize,annual,6.1,25.4,15.5
1996,1,Ha Nam,rice,main_rainy,36.3,31.0,112.6
1996,1,Ha Nam,rice,winter_spring,36.4,53.5,194.7
1996,1,Ha Nam,sweet_potato,annual,4.5,,32.7
1996,1,Ha Noi,cassava,annual,0.3,,2.0
1996,1,Ha Noi,maize,annual,11.1,27.9,31.0
1996,1,Ha Noi,rice,main_rainy,29.5,29.3,86.5
1996,1,Ha Noi,rice,winter_spring,25.3,41.3,104.5
1996,1,Ha Noi,sweet_potato,annual,4.7,,31.6
1996,1,Ha Tay,maize,annual,20.7,31.9,66.1
1996,1,Ha Tay,rice,main_rainy,83.3,35.3,294.1
1996,1,Ha Tay,rice,winter_spring,80.3,48.0,385.2
1996,1,Ha Tay,sweet_potato,annual,15.5,,104.0
1996,1,Ha Tinh,cassava,annual,2.4,,13.7
1996,1,Ha Tinh,maize,annual,2.9,20.7,6.0
1996,1,Ha Tinh,rice,main_rainy,19.6,14.3,28.0
1996,1,Ha Tinh,rice,summer_autumn_fall,33.4,30.4,101.4
1996,1,Ha Tinh,rice,winter_spring,55.4,33.7,186.7
1996,1,Ha Tinh,sweet_potato,annual,18.7,,108.0
1996,1,Hai Duong,maize,annual,12.8,32.6,41.7
1996,1,Hai Duong,rice,main_rainy,74.4,40.9,304.1
1996,1,Hai Duong,rice,winter_spring,73.9,56.5,417.8
1996,1,Hai Duong,sweet_potato,annual,8.7,,56.8
1996,1,Hai Phong,maize,annual,0.5,22.0,1.1
1996,1,Hai Phong,rice,main_rainy,48.2,41.5,200.0
1996,1,Hai Phong,rice,winter_spring,45.9,48.5,222.4
1996,1,Hai Phong,sweet_potato,annual,4.8,,42.8
1996,1,Hau Giang,maize,annual,,,
1996,1,Hau Giang,rice,main_rainy,,,
1996,1,Hau Giang,rice,summer_autumn_fall,,,
1996,1,Hau Giang,rice,winter_spring,,,
1996,1,Hau Giang,sweet_potato,annual,,,
1996,1,Hoa Binh,cassava,annual,8.4,,60.9
1996,1,Hoa Binh,maize,annual,15.6,16.4,25.6
1996,1,Hoa Binh,rice,main_rainy,26.0,24.5,63.8
1996,1,Hoa Binh,rice,winter_spring,15.6,33.8,52.8
1996,1,Hoa Binh,sweet_potato,annual,3.4,,13.7
1996,1,Hung Yen,maize,annual,12.4,28.2,35.0
1996,1,Hung Yen,rice,main_rainy,47.3,40.4,190.9
1996,1,Hung Yen,rice,winter_spring,42.0,56.5,237.3
1996,1,Hung Yen,sweet_potato,annual,3.9,,25.9
1996,1,Khanh Hoa,cassava,annual,5.2,,55.4
1996,1,Khanh Hoa,maize,annual,4.9,14.5,7.1
1996,1,Khanh Hoa,rice,main_rainy,10.2,23.1,23.6
1996,1,Khanh Hoa,rice,summer_autumn_fall,18.4,37.9,69.7
1996,1,Khanh Hoa,rice,winter_spring,13.9,47.4,65.9
1996,1,Khanh Hoa,sweet_potato,annual,0.2,,0.5
1996,1,Kien Giang,cassava,annual,0.4,,1.5
1996,1,Kien Giang,maize,annual,0.1,,0.1
1996,1,Kien Giang,rice,main_rainy,93.7,31.2,292.0
1996,1,Kien Giang,rice,summer_autumn_fall,211.7,29.3,620.0
1996,1,Kien Giang,rice,winter_spring,144.2,54.5,785.5
1996,1,Kien Giang,sweet_potato,annual,1.5,,5.9
1996,1,Kon Tum,cassava,annual,13.6,,123.5
1996,1,Kon Tum,maize,annual,3.2,19.7,6.3
1996,1,Kon Tum,rice,main_rainy,15.5,16.9,26.2
1996,1,Kon Tum,rice,winter_spring,3.4,44.1,15.0
1996,1,Kon Tum,sweet_potato,annual,0.4,,2.7
1996,1,Lai Chau,cassava,annual,8.0,,61.1
1996,1,Lai Chau,maize,annual,29.1,12.6,36.7
1996,1,Lai Chau,rice,main_rainy,42.5,17.4,74.1
1996,1,Lai Chau,rice,winter_spring,5.7,42.5,24.2
1996,1,Lai Chau,sweet_potato,annual,1.1,,4.8
1996,1,Lam Dong,maize,annual,14.4,38.6,55.6
1996,1,Lam Dong,rice,main_rainy,16.0,31.0,49.6
1996,1,Lam Dong,rice,summer_autumn_fall,0.0,,
1996,1,Lam Dong,rice,winter_spring,5.4,33.5,18.1
1996,1,Lam Dong,sweet_potato,annual,2.8,,16.7
1996,1,Lang Son,cassava,annual,4.8,,41.3
1996,1,Lang Son,maize,annual,10.2,24.4,24.9
1996,1,Lang Son,rice,main_rainy,35.3,26.2,92.5
1996,1,Lang Son,rice,winter_spring,10.5,38.4,40.3
1996,1,Lang Son,sweet_potato,annual,2.2,,9.1
1996,1,Lao Cai,cassava,annual,6.2,,54.1
1996,1,Lao Cai,maize,annual,20.1,15.5,31.2
1996,1,Lao Cai,rice,main_rainy,25.4,23.6,60.0
1996,1,Lao Cai,rice,winter_spring,7.0,39.6,27.7
1996,1,Lao Cai,sweet_potato,annual,0.7,,2.9
1996,1,Long An,cassava,annual,1.9,,9.7
1996,1,Long An,maize,annual,0.1,60.0,0.6
1996,1,Long An,rice,main_rainy,43.2,19.0,82.0
1996,1,Long An,rice,summer_autumn_fall,146.5,24.8,363.5
1996,1,Long An,rice,winter_spring,181.6,40.5,735.7
1996,1,Long An,sweet_potato,annual,0.1,,0.3
1996,1,Nam Dinh,maize,annual,7.4,30.9,22.9
1996,1,Nam Dinh,rice,main_rainy,82.0,35.6,292.3
1996,1,Nam Dinh,rice,winter_spring,81.1,63.7,516.8
1996,1,Nam Dinh,sweet_potato,annual,8.5,,68.2
1996,1,Nghe An,cassava,annual,11.0,,66.3
1996,1,Nghe An,maize,annual,27.0,20.7,56.0
1996,1,Nghe An,rice,main_rainy,64.0,17.7,113.4
1996,1,Nghe An,rice,summer_autumn_fall,42.3,26.5,112.2
1996,1,Nghe An,rice,winter_spring,78.6,38.6,303.7
1996,1,Nghe An,sweet_potato,annual,33.3,,168.1
1996,1,Ninh Binh,maize,annual,6.9,19.3,13.3
1996,1,Ninh Binh,rice,main_rainy,26.1,24.1,62.8
1996,1,Ninh Binh,rice,winter_spring,41.3,51.8,214.1
1996,1,Ninh Binh,sweet_potato,annual,3.3,,13.0
1996,1,Ninh Thuan,maize,annual,7.1,11.0,7.8
1996,1,Ninh Thuan,rice,main_rainy,11.6,37.3,43.3
1996,1,Ninh Thuan,rice,summer_autumn_fall,10.0,40.8,40.8
1996,1,Ninh Thuan,rice,winter_spring,8.1,49.1,39.8
1996,1,Ninh Thuan,sweet_potato,annual,0.2,,0.8
1996,1,Phu Tho,cassava,annual,8.8,,54.1
1996,1,Phu Tho,maize,annual,11.5,27.0,31.0
1996,1,Phu Tho,rice,main_rainy,31.7,27.3,86.4
1996,1,Phu Tho,rice,winter_spring,34.4,28.8,98.9
1996,1,Phu Tho,sweet_potato,annual,4.8,,21.7
1996,1,Phu Yen,cassava,annual,3.3,,42.8
1996,1,Phu Yen,maize,annual,4.3,6.0,2.6
1996,1,Phu Yen,rice,main_rainy,12.5,20.6,25.8
1996,1,Phu Yen,rice,summer_autumn_fall,21.7,51.7,112.1
1996,1,Phu Yen,rice,winter_spring,23.7,57.2,135.5
1996,1,Phu Yen,sweet_potato,annual,0.8,,3.9
1996,1,Quang Binh,cassava,annual,4.7,,15.0
1996,1,Quang Binh,maize,annual,2.8,19.6,5.5
1996,1,Quang Binh,rice,main_rainy,6.0,10.3,6.2
1996,1,Quang Binh,rice,summer_autumn_fall,15.6,28.9,45.1
1996,1,Quang Binh,rice,winter_spring,25.5,40.3,102.8
1996,1,Quang Binh,sweet_potato,annual,7.5,,34.0
1996,1,Quang Nam,cassava,annual,13.9,,96.7
1996,1,Quang Nam,maize,annual,6.0,17.3,10.4
1996,1,Quang Nam,rice,main_rainy,44.9,27.4,123.0
1996,1,Quang Nam,rice,summer_autumn_fall,19.0,41.1,78.0
1996,1,Quang Nam,rice,winter_spring,42.0,32.0,134.4
1996,1,Quang Nam,sweet_potato,annual,14.7,,60.0
1996,1,Quang Ngai,cassava,annual,11.4,,72.5
1996,1,Quang Ngai,maize,annual,4.9,25.3,12.4
1996,1,Quang Ngai,rice,main_rainy,31.3,27.0,84.4
1996,1,Quang Ngai,rice,summer_autumn_fall,24.1,40.6,97.9
1996,1,Quang Ngai,rice,winter_spring,34.1,34.8,118.8
1996,1,Quang Ngai,sweet_potato,annual,5.9,,25.2
1996,1,Quang Ninh,maize,annual,3.2,23.1,7.4
1996,1,Quang Ninh,rice,main_rainy,29.1,28.9,84.0
1996,1,Quang Ninh,rice,winter_spring,17.1,29.8,50.9
1996,1,Quang Ninh,sweet_potato,annual,7.7,,45.1
1996,1,Quang Tri,cassava,annual,4.3,,32.3
1996,1,Quang Tri,maize,annual,1.7,11.8,2.0
1996,1,Quang Tri,rice,main_rainy,6.3,7.9,5.0
1996,1,Quang Tri,rice,summer_autumn_fall,16.5,30.7,50.7
1996,1,Quang Tri,rice,winter_spring,20.4,41.8,85.3
1996,1,Quang Tri,sweet_potato,annual,5.6,,24.8
1996,1,Soc Trang,maize,annual,2.3,25.2,5.8
1996,1,Soc Trang,rice,main_rainy,110.0,35.0,384.5
1996,1,Soc Trang,rice,summer_autumn_fall,148.8,33.7,501.6
1996,1,Soc Trang,rice,winter_spring,61.4,43.0,264.3
1996,1,Soc Trang,sweet_potato,annual,1.7,,18.3
1996,1,Son La,cassava,annual,14.7,,118.0
1996,1,Son La,maize,annual,24.4,20.8,50.8
1996,1,Son La,rice,main_rainy,38.5,18.4,71.0
1996,1,Son La,rice,winter_spring,6.0,50.0,30.0
1996,1,Son La,sweet_potato,annual,0.4,,2.0
1996,1,TP Ho Chi Minh,maize,annual,0.7,18.6,1.3
1996,1,TP Ho Chi Minh,rice,main_rainy,53.8,20.6,110.6
1996,1,TP Ho Chi Minh,rice,summer_autumn_fall,15.1,35.6,53.8
1996,1,TP Ho Chi Minh,rice,winter_spring,11.3,35.7,40.3
1996,1,TP Ho Chi Minh,sweet_potato,annual,0.2,,1.6
1996,1,Tay Ninh,cassava,annual,9.2,,154.0
1996,1,Tay Ninh,maize,annual,4.4,64.1,28.2
1996,1,Tay Ninh,rice,main_rainy,81.1,19.9,161.4
1996,1,Tay Ninh,rice,summer_autumn_fall,34.3,28.3,97.2
1996,1,Tay Ninh,rice,winter_spring,27.4,40.7,111.6
1996,1,Tay Ninh,sweet_potato,annual,,,
1996,1,Thai Binh,maize,annual,11.2,32.3,36.2
1996,1,Thai Binh,rice,main_rainy,85.7,46.2,395.9
1996,1,Thai Binh,rice,winter_spring,84.1,68.9,579.8
1996,1,Thai Binh,sweet_potato,annual,10.5,,70.1
1996,1,Thai Nguyen,cassava,annual,2.4,,13.1
1996,1,Thai Nguyen,maize,annual,7.3,25.6,18.7
1996,1,Thai Nguyen,rice,main_rainy,42.2,30.8,130.1
1996,1,Thai Nguyen,rice,winter_spring,21.4,35.3,75.5
1996,1,Thai Nguyen,sweet_potato,annual,11.1,,34.3
1996,1,Thanh Hoa,cassava,annual,15.1,,117.7
1996,1,Thanh Hoa,maize,annual,36.9,22.0,81.3
1996,1,Thanh Hoa,rice,main_rainy,137.0,18.2,250.0
1996,1,Thanh Hoa,rice,winter_spring,114.2,40.1,458.1
1996,1,Thanh Hoa,sweet_potato,annual,34.4,,190.1
1996,1,Thua Thien Hue,cassava,annual,5.6,,38.2
1996,1,Thua Thien Hue,maize,annual,0.8,18.8,1.5
1996,1,Thua Thien Hue,rice,main_rainy,1.0,9.0,0.9
1996,1,Thua Thien Hue,rice,summer_autumn_fall,22.3,36.9,82.3
1996,1,Thua Thien Hue,rice,winter_spring,26.2,39.6,103.7
1996,1,Thua Thien Hue,sweet_potato,annual,7.0,,33.9
1996,1,Tien Giang,maize,annual,2.1,21.9,4.6
1996,1,Tien Giang,rice,main_rainy,8.9,20.2,18.0
1996,1,Tien Giang,rice,summer_autumn_fall,183.6,40.4,741.1
1996,1,Tien Giang,rice,winter_spring,87.7,53.4,468.0
1996,1,Tien Giang,sweet_potato,annual,0.9,,5.0
1996,1,Tra Vinh,maize,annual,1.8,5.6,1.0
1996,1,Tra Vinh,rice,main_rainy,53.8,49.6,266.9
1996,1,Tra Vinh,rice,summer_autumn_fall,66.3,34.9,231.2
1996,1,Tra Vinh,rice,winter_spring,39.1,46.2,180.6
1996,1,Tra Vinh,sweet_potato,annual,2.1,,22.3
1996,1,Tuyen Quang,cassava,annual,4.5,,31.8
1996,1,Tuyen Quang,maize,annual,10.1,26.8,27.1
1996,1,Tuyen Quang,rice,main_rainy,26.2,36.4,95.4
1996,1,Tuyen Quang,rice,winter_spring,14.4,37.2,53.6
1996,1,Tuyen Quang,sweet_potato,annual,2.3,,9.5
1996,1,Vinh Long,cassava,annual,0.3,,3.5
1996,1,Vinh Long,maize,annual,0.8,13.8,1.1
1996,1,Vinh Long,rice,main_rainy,4.7,36.2,17.0
1996,1,Vinh Long,rice,summer_autumn_fall,131.3,34.9,457.6
1996,1,Vinh Long,rice,winter_spring,73.8,55.6,410.6
1996,1,Vinh Long,sweet_potato,annual,2.1,,40.8
1996,1,Vinh Phuc,maize,annual,19.3,26.0,50.1
1996,1,Vinh Phuc,rice,main_rainy,32.4,28.8,93.2
1996,1,Vinh Phuc,rice,winter_spring,35.5,35.5,125.9
1996,1,Vinh Phuc,sweet_potato,annual,7.9,,36.3
1996,1,Yen Bai,cassava,annual,6.9,,64.3
1996,1,Yen Bai,maize,annual,6.3,16.5,10.4
1996,1,Yen Bai,rice,main_rainy,24.4,30.3,73.9
1996,1,Yen Bai,rice,winter_spring,14.4,38.7,55.7
1996,1,Yen Bai,sweet_potato,annual,1.2,,6.7
1997,1,An Giang,cassava,annual,1.1,,14.9
1997,1,An Giang,maize,annual,4.7,38.1,17.9
1997,1,An Giang,rice,main_rainy,15.2,15.2,23.1
1997,1,An Giang,rice,summer_autumn_fall,190.0,34.2,649.8
1997,1,An Giang,rice,winter_spring,209.8,62.3,1307.6
1997,1,An Giang,sweet_potato,annual,0.1,,1.2
1997,1,Ba Ria - Vung Tau,cassava,annual,5.1,,81.1
1997,1,Ba Ria - Vung Tau,maize,annual,16.1,32.2,51.8
1997,1,Ba Ria - Vung Tau,rice,main_rainy,14.2,23.7,33.7
1997,1,Ba Ria - Vung Tau,rice,summer_autumn_fall,3.9,24.4,9.5
1997,1,Ba Ria - Vung Tau,rice,winter_spring,3.7,36.2,13.4
1997,1,Ba Ria - Vung Tau,sweet_potato,annual,0.8,,2.9
1997,1,Bac Giang,cassava,annual,5.4,,45.7
1997,1,Bac Giang,maize,annual,13.6,28.1,38.2
1997,1,Bac Giang,rice,main_rainy,62.2,31.3,194.9
1997,1,Bac Giang,rice,winter_spring,50.7,34.4,174.2
1997,1,Bac Giang,sweet_potato,annual,13.4,,104.9
1997,1,Bac Kan,cassava,annual,1.9,,18.7
1997,1,Bac Kan,maize,annual,6.4,23.3,14.9
1997,1,Bac Kan,rice,main_rainy,14.2,33.3,47.3
1997,1,Bac Kan,rice,winter_spring,4.0,32.0,12.8
1997,1,Bac Kan,sweet_potato,annual,0.3,,0.9
1997,1,Bac Lieu,maize,annual,0.2,25.0,0.5
1997,1,Bac Lieu,rice,main_rainy,114.6,33.1,379.6
1997,1,Bac Lieu,rice,summer_autumn_fall,30.3,40.1,121.6
1997,1,Bac Lieu,rice,winter_spring,7.1,23.0,16.3
1997,1,Bac Lieu,sweet_potato,annual,0.2,,1.1
1997,1,Bac Ninh,maize,annual,6.8,27.9,19.0
1997,1,Bac Ninh,rice,main_rainy,40.7,34.8,141.5
1997,1,Bac Ninh,rice,winter_spring,40.5,43.8,177.2
1997,1,Bac Ninh,sweet_potato,annual,3.2,,27.6
1997,1,Ben Tre,maize,annual,0.9,26.7,2.4
1997,1,Ben Tre,rice,main_rainy,51.9,25.8,133.9
1997,1,Ben Tre,rice,summer_autumn_fall,23.3,35.1,81.8
1997,1,Ben Tre,rice,winter_spring,23.6,43.9,103.5
1997,1,Ben Tre,sweet_potato,annual,0.5,,4.3
1997,1,Binh Dinh,cassava,annual,10.8,,81.3
1997,1,Binh Dinh,maize,annual,1.7,36.5,6.2
1997,1,Binh Dinh,rice,main_rainy,38.0,25.3,96.2
1997,1,Binh Dinh,rice,summer_autumn_fall,38.2,38.3,146.2
1997,1,Binh Dinh,rice,winter_spring,45.8,44.8,205.1
1997,1,Binh Dinh,sweet_potato,annual,1.3,,6.1
1997,1,Binh Duong,cassava,annual,3.3,,51.4
1997,1,Binh Duong,maize,annual,1.1,16.4,1.8
1997,1,Binh Duong,rice,main_rainy,16.1,23.7,38.1
1997,1,Binh Duong,rice,summer_autumn_fall,4.0,29.8,11.9
1997,1,Binh Duong,rice,winter_spring,5.8,32.6,18.9
1997,1,Binh Duong,sweet_potato,annual,0.6,,4.5
1997,1,Binh Phuoc,cassava,annual,1.2,,15.6
1997,1,Binh Phuoc,maize,annual,6.1,27.7,16.9
1997,1,Binh Phuoc,rice,main_rainy,22.5,16.4,36.9
1997,1,Binh Phuoc,rice,winter_spring,1.3,26.2,3.4
1997,1,Binh Phuoc,sweet_potato,annual,0.9,,5.2
1997,1,Binh Thuan,cassava,annual,6.5,,52.7
1997,1,Binh Thuan,maize,annual,8.7,28.6,25.0
1997,1,Binh Thuan,rice,main_rainy,43.8,30.4,133.0
1997,1,Binh Thuan,rice,summer_autumn_fall,22.9,37.9,86.9
1997,1,Binh Thuan,rice,winter_spring,8.9,39.2,34.9
1997,1,Binh Thuan,sweet_potato,annual,5.6,,31.5
1997,1,Ca Mau,maize,annual,0.3,20.0,0.6
1997,1,Ca Mau,rice,main_rainy,178.3,21.9,390.9
1997,1,Ca Mau,rice,summer_autumn_fall,40.4,37.1,149.7
1997,1,Ca Mau,rice,winter_spring,2.2,40.0,8.8
1997,1,Ca Mau,sweet_potato,annual,0.6,,2.8
1997,1,Can Tho,maize,annual,1.5,35.3,5.3
1997,1,Can Tho,rice,main_rainy,8.2,27.6,22.6
1997,1,Can Tho,rice,summer_autumn_fall,214.0,34.6,741.3
1997,1,Can Tho,rice,winter_spring,167.2,56.8,949.1
1997,1,Can Tho,sweet_potato,annual,0.6,,7.4
1997,1,Cao Bang,cassava,annual,1.6,,13.1
1997,1,Cao Bang,maize,annual,31.2,20.4,63.8
1997,1,Cao Bang,rice,main_rainy,25.8,30.9,79.6
1997,1,Cao Bang,rice,winter_spring,2.8,43.6,12.2
1997,1,Cao Bang,sweet_potato,annual,2.4,,12.8
1997,1,Da Nang,maize,annual,0.1,40.0,0.4
1997,1,Da Nang,rice,main_rainy,5.9,38.0,22.4
1997,1,Da Nang,rice,summer_autumn_fall,1.9,47.9,9.1
1997,1,Da Nang,rice,winter_spring,5.7,45.3,25.8
1997,1,Da Nang,sweet_potato,annual,3.4,,19.3
1997,1,Dak Lak,cassava,annual,4.5,,46.6
1997,1,Dak Lak,maize,annual,32.6,30.6,99.6
1997,1,Dak Lak,rice,main_rainy,46.3,30.6,141.8
1997,1,Dak Lak,rice,winter_spring,15.4,47.6,73.3
1997,1,Dak Lak,sweet_potato,annual,3.9,,25.8
1997,1,Dak Nong,cassava,annual,,,
1997,1,Dak Nong,maize,annual,,,
1997,1,Dak Nong,rice,main_rainy,,,
1997,1,Dak Nong,rice,winter_spring,,,
1997,1,Dak Nong,sweet_potato,annual,,,
1997,1,Dien Bien,cassava,annual,,,
1997,1,Dien Bien,maize,annual,,,
1997,1,Dien Bien,rice,main_rainy,,,
1997,1,Dien Bien,rice,winter_spring,,,
1997,1,Dien Bien,sweet_potato,annual,,,
1997,1,Dong Nai,cassava,annual,5.2,,82.2
1997,1,Dong Nai,maize,annual,66.8,31.4,210.0
1997,1,Dong Nai,rice,main_rainy,35.9,31.9,114.5
1997,1,Dong Nai,rice,summer_autumn_fall,21.7,29.3,63.5
1997,1,Dong Nai,rice,winter_spring,13.5,40.2,54.3
1997,1,Dong Nai,sweet_potato,annual,1.2,,6.6
1997,1,Dong Thap,maize,annual,2.0,41.5,8.3
1997,1,Dong Thap,rice,main_rainy,,,
1997,1,Dong Thap,rice,summer_autumn_fall,175.3,35.8,627.6
1997,1,Dong Thap,rice,winter_spring,196.6,57.0,1121.3
1997,1,Dong Thap,sweet_potato,annual,0.8,,9.9
1997,1,Gia Lai,cassava,annual,14.5,,125.5
1997,1,Gia Lai,maize,annual,18.7,20.9,39.0
1997,1,Gia Lai,rice,main_rainy,47.6,16.9,80.5
1997,1,Gia Lai,rice,winter_spring,10.0,48.7,48.7
1997,1,Gia Lai,sweet_potato,annual,3.9,,24.7
1997,1,Ha Giang,cassava,annual,4.2,,27.3
1997,1,Ha Giang,maize,annual,39.2,14.1,55.4
1997,1,Ha Giang,rice,main_rainy,23.1,32.3,74.5
1997,1,Ha Giang,rice,winter_spring,6.4,33.0,21.1
1997,1,Ha Giang,sweet_potato,annual,1.4,,3.7
1997,1,Ha Nam,maize,annual,6.0,26.3,15.8
1997,1,Ha Nam,rice,main_rainy,37.0,38.7,143.1
1997,1,Ha Nam,rice,winter_spring,36.6,54.7,200.2
1997,1,Ha Nam,sweet_potato,annual,3.8,,25.7
1997,1,Ha Noi,cassava,annual,0.3,,1.7
1997,1,Ha Noi,maize,annual,11.6,30.9,35.9
1997,1,Ha Noi,rice,main_rainy,28.3,29.8,84.3
1997,1,Ha Noi,rice,winter_spring,26.2,39.5,103.4
1997,1,Ha Noi,sweet_potato,annual,3.7,,22.4
1997,1,Ha Tay,maize,annual,19.0,33.4,63.5
1997,1,Ha Tay,rice,main_rainy,85.3,33.5,285.9
1997,1,Ha Tay,rice,winter_spring,81.3,50.0,406.4
1997,1,Ha Tay,sweet_potato,annual,12.4,,86.7
1997,1,Ha Tinh,cassava,annual,2.7,,18.1
1997,1,Ha Tinh,maize,annual,2.7,21.1,5.7
1997,1,Ha Tinh,rice,main_rainy,19.5,19.7,38.4
1997,1,Ha Tinh,rice,summer_autumn_fall,33.8,35.4,119.8
1997,1,Ha Tinh,rice,winter_spring,56.0,35.8,200.5
1997,1,Ha Tinh,sweet_potato,annual,17.1,,94.8
1997,1,Hai Duong,maize,annual,10.9,32.9,35.9
1997,1,Hai Duong,rice,main_rainy,73.7,44.5,327.7
1997,1,Hai Duong,rice,winter_spring,74.8,58.1,434.6
1997,1,Hai Duong,sweet_potato,annual,7.5,,68.2
1997,1,Hai Phong,maize,annual,0.8,32.5,2.6
1997,1,Hai Phong,rice,main_rainy,48.7,43.1,210.0
1997,1,Hai Phong,rice,winter_spring,46.4,47.0,218.0
1997,1,Hai Phong,sweet_potato,annual,4.5,,40.3
1997,1,Hau Giang,maize,annual,,,
1997,1,Hau Giang,rice,main_rainy,,,
1997,1,Hau Giang,rice,summer_autumn_fall,,,
1997,1,Hau Giang,rice,winter_spring,,,
1997,1,Hau Giang,sweet_potato,annual,,,
1997,1,Hoa Binh,cassava,annual,8.7,,60.5
1997,1,Hoa Binh,maize,annual,18.7,17.1,31.9
1997,1,Hoa Binh,rice,main_rainy,26.6,27.5,73.2
1997,1,Hoa Binh,rice,winter_spring,16.6,33.9,56.3
1997,1,Hoa Binh,sweet_potato,annual,4.8,,18.8
1997,1,Hung Yen,maize,annual,10.7,24.9,26.6
1997,1,Hung Yen,rice,main_rainy,46.9,44.1,206.6
1997,1,Hung Yen,rice,winter_spring,42.5,58.1,246.8
1997,1,Hung Yen,sweet_potato,annual,3.4,,37.4
1997,1,Khanh Hoa,cassava,annual,4.7,,54.8
1997,1,Khanh Hoa,maize,annual,3.9,11.3,4.4
1997,1,Khanh Hoa,rice,main_rainy,10.8,24.3,26.2
1997,1,Khanh Hoa,rice,summer_autumn_fall,15.9,45.2,71.8
1997,1,Khanh Hoa,rice,winter_spring,15.6,47.8,74.5
1997,1,Khanh Hoa,sweet_potato,annual,0.3,,1.0
1997,1,Kien Giang,cassava,annual,0.4,,3.0
1997,1,Kien Giang,maize,annual,,,
1997,1,Kien Giang,rice,main_rainy,95.5,24.4,232.9
1997,1,Kien Giang,rice,summer_autumn_fall,188.8,32.7,617.2
1997,1,Kien Giang,rice,winter_spring,155.4,54.2,842.1
1997,1,Kien Giang,sweet_potato,annual,1.2,,22.2
1997,1,Kon Tum,cassava,annual,11.2,,113.8
1997,1,Kon Tum,maize,annual,3.4,22.9,7.8
1997,1,Kon Tum,rice,main_rainy,15.8,19.0,30.0
1997,1,Kon Tum,rice,winter_spring,3.3,45.2,14.9
1997,1,Kon Tum,sweet_potato,annual,0.3,,2.0
1997,1,Lai Chau,cassava,annual,8.2,,59.5
1997,1,Lai Chau,maize,annual,29.0,12.3,35.8
1997,1,Lai Chau,rice,main_rainy,39.9,19.8,79.2
1997,1,Lai Chau,rice,winter_spring,5.7,47.2,26.9
1997,1,Lai Chau,sweet_potato,annual,1.4,,4.3
1997,1,Lam Dong,maize,annual,14.8,44.3,65.5
1997,1,Lam Dong,rice,main_rainy,16.6,31.8,52.8
1997,1,Lam Dong,rice,summer_autumn_fall,8.6,22.1,19.0
1997,1,Lam Dong,rice,winter_spring,6.4,38.4,24.6
1997,1,Lam Dong,sweet_potato,annual,2.9,,18.9
1997,1,Lang Son,cassava,annual,4.7,,38.0
1997,1,Lang Son,maize,annual,10.6,27.0,28.6
1997,1,Lang Son,rice,main_rainy,35.2,28.7,101.0
1997,1,Lang Son,rice,winter_spring,12.0,44.2,53.0
1997,1,Lang Son,sweet_potato,annual,2.4,,9.4
1997,1,Lao Cai,cassava,annual,6.2,,71.7
1997,1,Lao Cai,maize,annual,21.2,14.1,29.9
1997,1,Lao Cai,rice,main_rainy,25.1,23.5,58.9
1997,1,Lao Cai,rice,winter_spring,7.3,38.9,28.4
1997,1,Lao Cai,sweet_potato,annual,0.6,,3.3
1997,1,Long An,cassava,annual,1.7,,6.7
1997,1,Long An,maize,annual,0.5,50.0,2.5
1997,1,Long An,rice,main_rainy,38.0,18.5,70.2
1997,1,Long An,rice,summer_autumn_fall,130.6,23.3,304.4
1997,1,Long An,rice,winter_spring,205.9,42.1,866.0
1997,1,Long An,sweet_potato,annual,0.0,,0.0
1997,1,Nam Dinh,maize,annual,7.1,32.7,23.2
1997,1,Nam Dinh,rice,main_rainy,83.4,44.7,373.1
1997,1,Nam Dinh,rice,winter_spring,81.7,65.0,531.3
1997,1,Nam Dinh,sweet_potato,annual,7.2,,55.1
1997,1,Nghe An,cassava,annual,10.9,,43.6
1997,1,Nghe An,maize,annual,35.0,20.2,70.8
1997,1,Nghe An,rice,main_rainy,59.4,20.4,121.0
1997,1,Nghe An,rice,summer_autumn_fall,48.4,37.4,181.0
1997,1,Nghe An,rice,winter_spring,80.1,44.3,354.6
1997,1,Nghe An,sweet_potato,annual,30.8,,153.9
1997,1,Ninh Binh,maize,annual,7.7,27.8,21.4
1997,1,Ninh Binh,rice,main_rainy,39.3,38.0,149.2
1997,1,Ninh Binh,rice,winter_spring,41.6,54.2,225.6
1997,1,Ninh Binh,sweet_potato,annual,3.6,,22.6
1997,1,Ninh Thuan,maize,annual,8.0,16.1,12.9
1997,1,Ninh Thuan,rice,main_rainy,11.1,38.3,42.5
1997,1,Ninh Thuan,rice,summer_autumn_fall,10.3,44.9,46.2
1997,1,Ninh Thuan,rice,winter_spring,10.2,48.0,49.0
1997,1,Ninh Thuan,sweet_potato,annual,0.1,,0.4
1997,1,Phu Tho,cassava,annual,8.6,,82.2
1997,1,Phu Tho,maize,annual,13.1,26.0,34.0
1997,1,Phu Tho,rice,main_rainy,32.6,28.8,94.0
1997,1,Phu Tho,rice,winter_spring,36.5,30.3,110.5
