province_name,year,commodity,season,area_thousand_ha,yield_ta_per_ha,production_thousand_tonnes,avg_temperature,min_temperature,max_temperature,surface_temperature,wet_bulb_temperature,precipitation,solar_radiation,relative_humidity,wind_speed,surface_pressure,latitude_center,longitude_center,latitude_min,longitude_min,latitude_max,longitude_max,surface_elevation,avg_ndvi,soil_ph_level,soil_organic_carbon,soil_nitrogen_content,soil_sand_ratio,soil_clay_ratio
Dak Lak,1995,sweet_potato,annual,4.9,74.0816,36.3,24.324615384615388,10.11,39.31,24.30307692307692,22.09384615384615,3.743846153846154,18.113076923076925,79.57000000000001,0.0453846153846153,96.51076923076924,13.2005395,108.1899903,12.1605291,107.48422,13.695333,109.6665477,620.0,0.6143,5.8,1.36,0.1369,32.7,34.5
Dong Nai,1995,cassava,annual,13.0,96.3846,125.3,26.70846153846154,14.47,39.96,27.87384615384616,24.068461538461538,3.946923076923077,19.966153846153848,76.34846153846154,2.483846153846154,99.49076923076925,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Nai,1995,maize,annual,62.0,29.5,182.6,26.70846153846154,14.47,39.96,27.87384615384616,24.068461538461538,3.946923076923077,19.966153846153848,76.34846153846154,2.483846153846154,99.49076923076925,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Nai,1995,rice,main_rainy,32.8,29.6,97.1,26.70846153846154,14.47,39.96,27.87384615384616,24.068461538461538,3.946923076923077,19.966153846153848,76.34846153846154,2.483846153846154,99.49076923076925,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Nai,1995,rice,summer_autumn_fall,21.8,34.0,74.2,26.70846153846154,14.47,39.96,27.87384615384616,24.068461538461538,3.946923076923077,19.966153846153848,76.34846153846154,2.483846153846154,99.49076923076925,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Nai,1995,rice,winter_spring,12.9,36.1,46.6,26.70846153846154,14.47,39.96,27.87384615384616,24.068461538461538,3.946923076923077,19.966153846153848,76.34846153846154,2.483846153846154,99.49076923076925,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Nai,1995,sweet_potato,annual,1.0,30.0,3.0,26.70846153846154,14.47,39.96,27.87384615384616,24.068461538461538,3.946923076923077,19.966153846153848,76.34846153846154,2.483846153846154,99.49076923076925,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Thap,1995,maize,annual,2.2,35.9,7.9,27.50076923076923,15.09,40.66,28.22230769230769,24.88230769230769,4.853076923076923,19.29769230769231,76.87461538461538,2.440769230769231,100.89307692307692,10.5494402,105.8026748,10.1347692,105.1855756,10.9734667,106.9933717,4.0,0.5712,5.7,3.46,0.2674,24.1,38.0
Dong Thap,1995,rice,main_rainy,1.0,31.0,3.1,27.50076923076923,15.09,40.66,28.22230769230769,24.88230769230769,4.853076923076923,19.29769230769231,76.87461538461538,2.440769230769231,100.89307692307692,10.5494402,105.8026748,10.1347692,105.1855756,10.9734667,106.9933717,4.0,0.5712,5.7,3.46,0.2674,24.1,38.0
Dong Thap,1995,rice,summer_autumn_fall,185.0,36.2,669.9,27.50076923076923,15.09,40.66,28.22230769230769,24.88230769230769,4.853076923076923,19.29769230769231,76.87461538461538,2.440769230769231,100.89307692307692,10.5494402,105.8026748,10.1347692,105.1855756,10.9734667,106.9933717,4.0,0.5712,5.7,3.46,0.2674,24.1,38.0
Dong Thap,1995,rice,winter_spring,175.0,53.9,943.5,27.50076923076923,15.09,40.66,28.22230769230769,24.88230769230769,4.853076923076923,19.29769230769231,76.87461538461538,2.440769230769231,100.89307692307692,10.5494402,105.8026748,10.1347692,105.1855756,10.9734667,106.9933717,4.0,0.5712,5.7,3.46,0.2674,24.1,38.0
Dong Thap,1995,sweet_potato,annual,1.0,115.0,11.5,27.50076923076923,15.09,40.66,28.22230769230769,24.88230769230769,4.853076923076923,19.29769230769231,76.87461538461538,2.440769230769231,100.89307692307692,10.5494402,105.8026748,10.1347692,105.1855756,10.9734667,106.9933717,4.0,0.5712,5.7,3.46,0.2674,24.1,38.0
Gia Lai,1995,cassava,annual,15.8,52.9114,83.6,24.15615384615385,9.7,38.34,24.183846153846154,22.024615384615384,3.951538461538462,18.113076923076925,80.18923076923078,0.2092307692307692,96.4946153846154,13.345163,108.3865221,12.9961664,107.4508216,14.7032024,109.5849213,427.0,0.5873,6.0,1.35,0.1172,34.8,34.9
Gia Lai,1995,maize,annual,14.4,10.1,14.6,24.15615384615385,9.7,38.34,24.183846153846154,22.024615384615384,3.951538461538462,18.113076923076925,80.18923076923078,0.2092307692307692,96.4946153846154,13.345163,108.3865221,12.9961664,107.4508216,14.7032024,109.5849213,427.0,0.5873,6.0,1.35,0.1172,34.8,34.9
Gia Lai,1995,rice,main_rainy,47.4,17.1,80.9,24.15615384615385,9.7,38.34,24.183846153846154,22.024615384615384,3.951538461538462,18.113076923076925,80.18923076923078,0.2092307692307692,96.4946153846154,13.345163,108.3865221,12.9961664,107.4508216,14.7032024,109.5849213,427.0,0.5873,6.0,1.35,0.1172,34.8,34.9
Gia Lai,1995,rice,winter_spring,7.4,47.3,35.0,24.15615384615385,9.7,38.34,24.183846153846154,22.024615384615384,3.951538461538462,18.113076923076925,80.18923076923078,0.2092307692307692,96.4946153846154,13.345163,108.3865221,12.9961664,107.4508216,14.7032024,109.5849213,427.0,0.5873,6.0,1.35,0.1172,34.8,34.9
Gia Lai,1995,sweet_potato,annual,3.7,63.2432,23.4,24.15615384615385,9.7,38.34,24.183846153846154,22.024615384615384,3.951538461538462,18.113076923076925,80.18923076923078,0.2092307692307692,96.4946153846154,13.345163,108.3865221,12.9961664,107.4508216,14.7032024,109.5849213,427.0,0.5873,6.0,1.35,0.1172,34.8,34.9
Ha Giang,1995,cassava,annual,5.1,51.9608,26.5,21.03692307692308,2.75,41.56,20.77,19.085384615384616,2.797692307692308,13.64153846153846,80.69,0.4546153846153846,95.76615384615386,22.6740844,105.0171206,22.754574,104.8632638,22.8789506,105.0750551,84.0,0.6254,5.7,1.64,0.1875,27.3,32.7
Ha Giang,1995,maize,annual,37.8,12.0,45.4,21.03692307692308,2.75,41.56,20.77,19.085384615384616,2.797692307692308,13.64153846153846,80.69,0.4546153846153846,95.76615384615386,22.6740844,105.0171206,22.754574,104.8632638,22.8789506,105.0750551,84.0,0.6254,5.7,1.64,0.1875,27.3,32.7
Ha Giang,1995,rice,main_rainy,23.5,28.0,65.9,21.03692307692308,2.75,41.56,20.77,19.085384615384616,2.797692307692308,13.64153846153846,80.69,0.4546153846153846,95.76615384615386,22.6740844,105.0171206,22.754574,104.8632638,22.8789506,105.0750551,84.0,0.6254,5.7,1.64,0.1875,27.3,32.7
Ha Giang,1995,rice,winter_spring,5.8,27.6,16.0,21.03692307692308,2.75,41.56,20.77,19.085384615384616,2.797692307692308,13.64153846153846,80.69,0.4546153846153846,95.76615384615386,22.6740844,105.0171206,22.754574,104.8632638,22.8789506,105.0750551,84.0,0.6254,5.7,1.64,0.1875,27.3,32.7
Ha Giang,1995,sweet_potato,annual,0.7,21.4286,1.5,21.03692307692308,2.75,41.56,20.77,19.085384615384616,2.797692307692308,13.64153846153846,80.69,0.4546153846153846,95.76615384615386,22.6740844,105.0171206,22.754574,104.8632638,22.8789506,105.0750551,84.0,0.6254,5.7,1.64,0.1875,27.3,32.7
Ha Nam,1995,maize,annual,5.8,23.3,13.5,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.5544846,106.1034254,20.36286,105.7690113,20.7043816,106.1832245,5.0,0.4582,6.0,1.51,0.1794,24.6,36.4
Ha Nam,1995,rice,main_rainy,36.7,36.9,135.3,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.5544846,106.1034254,20.36286,105.7690113,20.7043816,106.1832245,5.0,0.4582,6.0,1.51,0.1794,24.6,36.4
Ha Nam,1995,rice,winter_spring,36.2,45.4,164.2,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.5544846,106.1034254,20.36286,105.7690113,20.7043816,106.1832245,5.0,0.4582,6.0,1.51,0.1794,24.6,36.4
Ha Nam,1995,sweet_potato,annual,4.2,69.5238,29.2,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.5544846,106.1034254,20.36286,105.7690113,20.7043816,106.1832245,5.0,0.4582,6.0,1.51,0.1794,24.6,36.4
Ha Noi,1995,cassava,annual,0.3,60.0,1.8,22.700000000000003,3.73,37.78,22.81615384615385,21.058461538461536,3.3746153846153844,14.032307692307691,82.93615384615386,1.843076923076923,100.15230769230767,21.1176225,105.3953741,20.5645154,105.2889615,21.3854176,106.0200725,37.0,0.5304,6.2,1.3,0.1184,27.0,33.5
Ha Noi,1995,maize,annual,9.6,22.7,21.8,22.700000000000003,3.73,37.78,22.81615384615385,21.058461538461536,3.3746153846153844,14.032307692307691,82.93615384615386,1.843076923076923,100.15230769230767,21.1176225,105.3953741,20.5645154,105.2889615,21.3854176,106.0200725,37.0,0.5304,6.2,1.3,0.1184,27.0,33.5
Ha Noi,1995,rice,main_rainy,29.9,32.4,96.8,22.700000000000003,3.73,37.78,22.81615384615385,21.058461538461536,3.3746153846153844,14.032307692307691,82.93615384615386,1.843076923076923,100.15230769230767,21.1176225,105.3953741,20.5645154,105.2889615,21.3854176,106.0200725,37.0,0.5304,6.2,1.3,0.1184,27.0,33.5
Ha Noi,1995,rice,winter_spring,26.2,30.6,80.3,22.700000000000003,3.73,37.78,22.81615384615385,21.058461538461536,3.3746153846153844,14.032307692307691,82.93615384615386,1.843076923076923,100.15230769230767,21.1176225,105.3953741,20.5645154,105.2889615,21.3854176,106.0200725,37.0,0.5304,6.2,1.3,0.1184,27.0,33.5
Ha Noi,1995,sweet_potato,annual,4.8,61.875,29.7,22.700000000000003,3.73,37.78,22.81615384615385,21.058461538461536,3.3746153846153844,14.032307692307691,82.93615384615386,1.843076923076923,100.15230769230767,21.1176225,105.3953741,20.5645154,105.2889615,21.3854176,106.0200725,37.0,0.5304,6.2,1.3,0.1184,27.0,33.5
Ha Tay,1995,maize,annual,17.6,29.1,51.3,22.700000000000003,3.73,37.78,22.81615384615385,21.058461538461536,3.3746153846153844,14.65153846153846,82.93615384615386,1.843076923076923,100.15230769230767,20.965872,105.550891,10.1156658,103.9842333,10.1157658,103.9843333,10.0,0.5031,6.0,1.56,0.1507,23.4,33.4
Ha Tay,1995,rice,main_rainy,86.0,38.0,326.7,22.700000000000003,3.73,37.78,22.81615384615385,21.058461538461536,3.3746153846153844,14.65153846153846,82.93615384615386,1.843076923076923,100.15230769230767,20.965872,105.550891,10.1156658,103.9842333,10.1157658,103.9843333,10.0,0.5031,6.0,1.56,0.1507,23.4,33.4
Ha Tay,1995,rice,winter_spring,82.2,39.0,320.5,22.700000000000003,3.73,37.78,22.81615384615385,21.058461538461536,3.3746153846153844,14.65153846153846,82.93615384615386,1.843076923076923,100.15230769230767,20.965872,105.550891,10.1156658,103.9842333,10.1157658,103.9843333,10.0,0.5031,6.0,1.56,0.1507,23.4,33.4
Ha Tay,1995,sweet_potato,annual,12.9,69.845,90.1,22.700000000000003,3.73,37.78,22.81615384615385,21.058461538461536,3.3746153846153844,14.65153846153846,82.93615384615386,1.843076923076923,100.15230769230767,20.965872,105.550891,10.1156658,103.9842333,10.1157658,103.9843333,10.0,0.5031,6.0,1.56,0.1507,23.4,33.4
Ha Tinh,1995,cassava,annual,2.1,64.7619,13.6,24.357692307692307,13.4,36.16,24.52769230769231,22.808461538461536,4.684615384615385,14.92153846153846,83.74615384615385,2.173076923076923,99.99615384615385,18.2224591,106.0308039,17.9096017,105.1034678,18.767,106.7537007,5.0,0.4866,5.5,2.29,0.2829,33.8,34.8
Ha Tinh,1995,maize,annual,2.8,23.6,6.6,24.357692307692307,13.4,36.16,24.52769230769231,22.808461538461536,4.684615384615385,14.92153846153846,83.74615384615385,2.173076923076923,99.99615384615385,18.2224591,106.0308039,17.9096017,105.1034678,18.767,106.7537007,5.0,0.4866,5.5,2.29,0.2829,33.8,34.8
Ha Tinh,1995,rice,main_rainy,20.4,19.6,39.9,24.357692307692307,13.4,36.16,24.52769230769231,22.808461538461536,4.684615384615385,14.92153846153846,83.74615384615385,2.173076923076923,99.99615384615385,18.2224591,106.0308039,17.9096017,105.1034678,18.767,106.7537007,5.0,0.4866,5.5,2.29,0.2829,33.8,34.8
Ha Tinh,1995,rice,summer_autumn_fall,31.6,29.4,93.0,24.357692307692307,13.4,36.16,24.52769230769231,22.808461538461536,4.684615384615385,14.92153846153846,83.74615384615385,2.173076923076923,99.99615384615385,18.2224591,106.0308039,17.9096017,105.1034678,18.767,106.7537007,5.0,0.4866,5.5,2.29,0.2829,33.8,34.8
Ha Tinh,1995,rice,winter_spring,55.2,31.8,175.6,24.357692307692307,13.4,36.16,24.52769230769231,22.808461538461536,4.684615384615385,14.92153846153846,83.74615384615385,2.173076923076923,99.99615384615385,18.2224591,106.0308039,17.9096017,105.1034678,18.767,106.7537007,5.0,0.4866,5.5,2.29,0.2829,33.8,34.8
Ha Tinh,1995,sweet_potato,annual,19.6,51.6327,101.2,24.357692307692307,13.4,36.16,24.52769230769231,22.808461538461536,4.684615384615385,14.92153846153846,83.74615384615385,2.173076923076923,99.99615384615385,18.2224591,106.0308039,17.9096017,105.1034678,18.767,106.7537007,5.0,0.4866,5.5,2.29,0.2829,33.8,34.8
Hai Duong,1995,maize,annual,10.7,30.0,32.1,23.0,3.84,37.04,23.192307692307693,21.31615384615385,3.506153846153846,14.67,82.49615384615385,2.3069230769230766,100.89,20.8032327,106.4129676,20.6835801,106.1242265,21.2369932,106.6110141,2.0,0.4545,6.0,1.44,0.1646,25.6,40.3
Hai Duong,1995,rice,main_rainy,74.3,44.2,328.5,23.0,3.84,37.04,23.192307692307693,21.31615384615385,3.506153846153846,14.67,82.49615384615385,2.3069230769230766,100.89,20.8032327,106.4129676,20.6835801,106.1242265,21.2369932,106.6110141,2.0,0.4545,6.0,1.44,0.1646,25.6,40.3
Hai Duong,1995,rice,winter_spring,74.2,45.1,334.8,23.0,3.84,37.04,23.192307692307693,21.31615384615385,3.506153846153846,14.67,82.49615384615385,2.3069230769230766,100.89,20.8032327,106.4129676,20.6835801,106.1242265,21.2369932,106.6110141,2.0,0.4545,6.0,1.44,0.1646,25.6,40.3
Hai Duong,1995,sweet_potato,annual,7.2,85.9722,61.9,23.0,3.84,37.04,23.192307692307693,21.31615384615385,3.506153846153846,14.67,82.49615384615385,2.3069230769230766,100.89,20.8032327,106.4129676,20.6835801,106.1242265,21.2369932,106.6110141,2.0,0.4545,6.0,1.44,0.1646,25.6,40.3
Hai Phong,1995,maize,annual,0.5,20.0,1.0,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.6795578,106.4711033,19.9177567,106.1242265,21.2369932,107.9518577,-1.0,0.4214,6.3,1.79,0.1818,27.0,36.5
Hai Phong,1995,rice,main_rainy,48.0,40.0,191.9,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.6795578,106.4711033,19.9177567,106.1242265,21.2369932,107.9518577,-1.0,0.4214,6.3,1.79,0.1818,27.0,36.5
Hai Phong,1995,rice,winter_spring,45.7,44.7,204.1,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.6795578,106.4711033,19.9177567,106.1242265,21.2369932,107.9518577,-1.0,0.4214,6.3,1.79,0.1818,27.0,36.5
Hai Phong,1995,sweet_potato,annual,5.0,88.6,44.3,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.6795578,106.4711033,19.9177567,106.1242265,21.2369932,107.9518577,-1.0,0.4214,6.3,1.79,0.1818,27.0,36.5
Hoa Binh,1995,cassava,annual,9.0,59.7778,53.8,22.41846153846154,3.66,37.81,22.545384615384613,20.904615384615383,3.3815384615384616,14.65153846153846,84.08769230769232,1.926153846153846,99.5076923076923,20.4429786,105.4534575,20.3053594,104.8364751,21.1127685,105.8571482,34.0,0.4983,6.0,1.28,0.1436,23.3,37.7
Hoa Binh,1995,maize,annual,14.7,14.0,20.6,22.41846153846154,3.66,37.81,22.545384615384613,20.904615384615383,3.3815384615384616,14.65153846153846,84.08769230769232,1.926153846153846,99.5076923076923,20.4429786,105.4534575,20.3053594,104.8364751,21.1127685,105.8571482,34.0,0.4983,6.0,1.28,0.1436,23.3,37.7
Hoa Binh,1995,rice,main_rainy,27.1,28.8,78.0,22.41846153846154,3.66,37.81,22.545384615384613,20.904615384615383,3.3815384615384616,14.65153846153846,84.08769230769232,1.926153846153846,99.5076923076923,20.4429786,105.4534575,20.3053594,104.8364751,21.1127685,105.8571482,34.0,0.4983,6.0,1.28,0.1436,23.3,37.7
Hoa Binh,1995,rice,winter_spring,16.4,30.9,50.7,22.41846153846154,3.66,37.81,22.545384615384613,20.904615384615383,3.3815384615384616,14.65153846153846,84.08769230769232,1.926153846153846,99.5076923076923,20.4429786,105.4534575,20.3053594,104.8364751,21.1127685,105.8571482,34.0,0.4983,6.0,1.28,0.1436,23.3,37.7
Hoa Binh,1995,sweet_potato,annual,4.0,22.0,8.8,22.41846153846154,3.66,37.81,22.545384615384613,20.904615384615383,3.3815384615384616,14.65153846153846,84.08769230769232,1.926153846153846,99.5076923076923,20.4429786,105.4534575,20.3053594,104.8364751,21.1127685,105.8571482,34.0,0.4983,6.0,1.28,0.1436,23.3,37.7
Hung Yen,1995,maize,annual,10.5,25.6,26.9,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.7358776,106.1531028,20.0771551,105.8953248,21.0069902,107.1192846,4.0,0.4498,6.2,1.47,0.1508,26.3,39.6
Hung Yen,1995,rice,main_rainy,47.3,43.6,206.3,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.7358776,106.1531028,20.0771551,105.8953248,21.0069902,107.1192846,4.0,0.4498,6.2,1.47,0.1508,26.3,39.6
Hung Yen,1995,rice,winter_spring,42.2,45.1,190.2,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.7358776,106.1531028,20.0771551,105.8953248,21.0069902,107.1192846,4.0,0.4498,6.2,1.47,0.1508,26.3,39.6
Hung Yen,1995,sweet_potato,annual,3.2,88.125,28.2,23.35153846153846,7.23,35.4,23.61,21.8,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846,20.7358776,106.1531028,20.0771551,105.8953248,21.0069902,107.1192846,4.0,0.4498,6.2,1.47,0.1508,26.3,39.6
Khanh Hoa,1995,cassava,annual,4.8,109.375,52.5,22.975384615384616,12.23,35.69,23.44538461538462,21.198461538461537,3.4346153846153844,18.40538461538461,82.5723076923077,1.35,94.39923076923075,12.523314,109.0144286,7.6920852,108.5514745,12.8685237,114.8572578,30.0,0.5275,6.2,1.57,0.1458,30.5,34.7
Khanh Hoa,1995,maize,annual,5.2,13.1,6.8,22.975384615384616,12.23,35.69,23.44538461538462,21.198461538461537,3.4346153846153844,18.40538461538461,82.5723076923077,1.35,94.39923076923075,12.523314,109.0144286,7.6920852,108.5514745,12.8685237,114.8572578,30.0,0.5275,6.2,1.57,0.1458,30.5,34.7
Khanh Hoa,1995,rice,main_rainy,9.7,26.8,26.0,22.975384615384616,12.23,35.69,23.44538461538462,21.198461538461537,3.4346153846153844,18.40538461538461,82.5723076923077,1.35,94.39923076923075,12.523314,109.0144286,7.6920852,108.5514745,12.8685237,114.8572578,30.0,0.5275,6.2,1.57,0.1458,30.5,34.7
Khanh Hoa,1995,rice,summer_autumn_fall,14.5,40.2,58.3,22.975384615384616,12.23,35.69,23.44538461538462,21.198461538461537,3.4346153846153844,18.40538461538461,82.5723076923077,1.35,94.39923076923075,12.523314,109.0144286,7.6920852,108.5514745,12.8685237,114.8572578,30.0,0.5275,6.2,1.57,0.1458,30.5,34.7
Khanh Hoa,1995,rice,winter_spring,13.8,41.8,57.7,22.975384615384616,12.23,35.69,23.44538461538462,21.198461538461537,3.4346153846153844,18.40538461538461,82.5723076923077,1.35,94.39923076923075,12.523314,109.0144286,7.6920852,108.5514745,12.8685237,114.8572578,30.0,0.5275,6.2,1.57,0.1458,30.5,34.7
Khanh Hoa,1995,sweet_potato,annual,0.1,30.0,0.3,22.975384615384616,12.23,35.69,23.44538461538462,21.198461538461537,3.4346153846153844,18.40538461538461,82.5723076923077,1.35,94.39923076923075,12.523314,109.0144286,7.6920852,108.5514745,12.8685237,114.8572578,30.0,0.5275,6.2,1.57,0.1458,30.5,34.7
Kien Giang,1995,cassava,annual,0.2,65.0,1.3,27.54076923076923,16.41,39.1,28.22230769230769,25.21,5.916153846153846,19.391538461538463,78.22076923076924,2.876153846153846,100.88384615384616,10.2211737,104.9863112,8.9945558,103.0522427,10.5400147,105.5393966,1.0,0.4699,5.5,3.33,0.3276,23.6,43.9
Kien Giang,1995,rice,main_rainy,103.3,25.6,264.7,27.54076923076923,16.41,39.1,28.22230769230769,25.21,5.916153846153846,19.391538461538463,78.22076923076924,2.876153846153846,100.88384615384616,10.2211737,104.9863112,8.9945558,103.0522427,10.5400147,105.5393966,1.0,0.4699,5.5,3.33,0.3276,23.6,43.9
Kien Giang,1995,rice,summer_autumn_fall,170.0,37.0,629.1,27.54076923076923,16.41,39.1,28.22230769230769,25.21,5.916153846153846,19.391538461538463,78.22076923076924,2.876153846153846,100.88384615384616,10.2211737,104.9863112,8.9945558,103.0522427,10.5400147,105.5393966,1.0,0.4699,5.5,3.33,0.3276,23.6,43.9
Kien Giang,1995,rice,winter_spring,107.0,53.1,568.6,27.54076923076923,16.41,39.1,28.22230769230769,25.21,5.916153846153846,19.391538461538463,78.22076923076924,2.876153846153846,100.88384615384616,10.2211737,104.9863112,8.9945558,103.0522427,10.5400147,105.5393966,1.0,0.4699,5.5,3.33,0.3276,23.6,43.9
